Dim_1,Dim_2,Dim_3,label
1.6744683980941772,1.3840101957321167,17.298974990844727,9.0
1.426378846168518,-0.9459015130996704,-11.235413551330566,2.0
17.185501098632812,-2.991483688354492,-6.902162551879883,1.0
2.382733106613159,-3.601087808609009,-17.09973907470703,3.0
13.356100082397461,-15.87872314453125,-3.953139066696167,1.0
13.593299865722656,-17.237369537353516,-4.838577747344971,1.0
8.516791343688965,4.257632255554199,-9.392508506774902,4.0
-3.4177236557006836,13.732122421264648,12.623096466064453,9.0
18.935348510742188,-10.396689414978027,-4.391567230224609,1.0
-3.007934093475342,6.171222686767578,-8.49647331237793,4.0
0.9614912271499634,5.663248062133789,-4.442407608032227,4.0
-4.246644496917725,-3.328582525253296,-15.105964660644531,2.0
7.284402370452881,20.39191436767578,-1.5621269941329956,6.0
4.011911392211914,-4.591884136199951,-15.178165435791016,3.0
-12.808095932006836,-9.66014575958252,17.072940826416016,7.0
6.171664714813232,-3.3287763595581055,19.701335906982422,7.0
1.8032312393188477,3.1735236644744873,-5.650390148162842,4.0
-8.419618606567383,-8.99392032623291,20.809907913208008,7.0
-17.11224365234375,8.785799980163574,-5.277370929718018,5.0
18.986461639404297,-6.2089715003967285,-0.16172878444194794,1.0
-17.420324325561523,3.3598453998565674,8.674823760986328,9.0
-9.202311515808105,-18.88559913635254,-7.055131435394287,0.0
2.506852149963379,-3.3833563327789307,-17.411590576171875,2.0
-10.696167945861816,-7.275033473968506,-14.166776657104492,2.0
-3.7396583557128906,-4.689281463623047,-12.653960227966309,3.0
1.8311465978622437,6.756535053253174,23.129915237426758,9.0
19.35268783569336,-6.48005485534668,3.184788942337036,1.0
-3.3283956050872803,-9.675677299499512,-13.980433464050293,1.0
7.526660442352295,-7.272758483886719,-1.6042876243591309,1.0
0.3680035471916199,1.6788933277130127,-4.071784973144531,5.0
-5.681516647338867,-25.335535049438477,-6.447422981262207,0.0
-7.460669040679932,13.228151321411133,-2.5172035694122314,6.0
-1.0145928859710693,-9.955021858215332,-15.18317699432373,3.0
-4.376316547393799,4.915719032287598,-13.10752010345459,4.0
-19.408527374267578,7.3679986000061035,4.499692440032959,8.0
12.229765892028809,-21.768455505371094,1.352429986000061,1.0
7.939557075500488,-13.90684986114502,-16.779159545898438,0.0
4.586320400238037,-8.890143394470215,1.5216705799102783,3.0
-6.272775650024414,8.962627410888672,24.950429916381836,9.0
-12.146285057067871,6.739597320556641,-1.344709038734436,6.0
-7.905488014221191,-15.564599990844727,5.003586292266846,2.0
14.264175415039062,24.837722778320312,-5.538283348083496,6.0
8.713927268981934,3.9721152782440186,-3.724820137023926,4.0
-4.001792907714844,-6.991032123565674,21.486366271972656,7.0
20.638721466064453,-0.9453626871109009,0.31052839756011963,1.0
-1.8478889465332031,3.3430917263031006,-11.43433952331543,4.0
20.450035095214844,-16.137163162231445,-3.050532102584839,1.0
15.277050971984863,14.762990951538086,-7.584890365600586,5.0
5.3944597244262695,6.143514633178711,-3.0697638988494873,4.0
5.639552116394043,13.83231258392334,13.980427742004395,8.0
-4.092863082885742,5.816330432891846,21.852766036987305,9.0
3.453387498855591,-9.248804092407227,-9.690407752990723,2.0
-11.54931640625,11.412439346313477,19.588228225708008,9.0
-3.2444465160369873,1.5718178749084473,20.210689544677734,9.0
-13.877948760986328,11.989526748657227,9.135732650756836,8.0
-7.268356800079346,0.4517356753349304,15.895770072937012,9.0
-8.006978988647461,8.598835945129395,-8.187447547912598,6.0
-8.189865112304688,-2.093508243560791,-14.309331893920898,3.0
4.230995178222656,12.78535270690918,1.5629246234893799,6.0
5.741595268249512,3.026522636413574,-20.231592178344727,4.0
8.335674285888672,18.394668579101562,-13.442322731018066,6.0
-4.342459678649902,8.212041854858398,-7.41156005859375,2.0
-1.0811055898666382,-0.05639764666557312,19.679962158203125,9.0
19.079843521118164,-4.9957146644592285,6.565274238586426,1.0
-16.161287307739258,-1.456957221031189,-7.47698974609375,2.0
-1.3728021383285522,-23.811628341674805,-1.3510576486587524,0.0
-7.441024303436279,-15.49300479888916,6.894036293029785,5.0
-0.538831353187561,-0.41924503445625305,12.214306831359863,9.0
-22.008930206298828,-6.279531478881836,-7.100090026855469,2.0
-0.006474105641245842,-2.808140277862549,9.132275581359863,7.0
-8.451926231384277,-10.258532524108887,20.77326011657715,7.0
4.063364505767822,-18.953201293945312,1.9650187492370605,2.0
10.002182006835938,7.143988132476807,12.410665512084961,8.0
2.337904214859009,17.314481735229492,14.629444122314453,8.0
-15.555269241333008,12.058768272399902,-7.8728766441345215,5.0
-4.3321852684021,-20.68753433227539,-12.757819175720215,0.0
3.532992124557495,18.77518081665039,-0.5539960265159607,6.0
-16.40139389038086,-18.986162185668945,-9.112892150878906,0.0
6.855236530303955,-17.765195846557617,-10.959820747375488,0.0
-4.0250630378723145,-7.082736968994141,-11.615846633911133,2.0
-16.84564208984375,6.075606346130371,11.440940856933594,9.0
-4.490427017211914,-20.941251754760742,-5.234744548797607,0.0
-8.158281326293945,3.816725969314575,-12.154548645019531,4.0
-2.1909050941467285,-4.749366760253906,9.483412742614746,7.0
2.0891916751861572,12.044303894042969,17.479522705078125,7.0
17.04313087463379,-11.451837539672852,-2.128492593765259,1.0
0.5523009896278381,17.29620933532715,-14.047755241394043,5.0
-14.507875442504883,-4.516936779022217,8.63082504272461,7.0
1.4528156518936157,-0.12362311780452728,11.908824920654297,9.0
5.001184463500977,3.170243978500366,-5.474451541900635,4.0
-3.309354305267334,14.875442504882812,-13.756316184997559,6.0
13.154793739318848,-12.820565223693848,9.794715881347656,1.0
3.114165782928467,19.796533584594727,-2.726656675338745,5.0
-7.132767200469971,14.670877456665039,20.041259765625,7.0
-4.430657863616943,18.884525299072266,-6.797901153564453,6.0
7.532146453857422,14.106232643127441,1.581094741821289,5.0
-2.7030744552612305,-18.875980377197266,-7.245954990386963,0.0
-4.30381965637207,4.3037428855896,-3.188286781311035,4.0
-12.834524154663086,4.249711513519287,6.979584693908691,8.0
-0.09134575724601746,16.203275680541992,-5.75639533996582,7.0
7.007075309753418,21.966148376464844,-11.047718048095703,6.0
15.599508285522461,-16.50552749633789,0.9333547949790955,1.0
-0.16756947338581085,20.847328186035156,12.973304748535156,8.0
-9.67940616607666,-12.225931167602539,17.243545532226562,7.0
-3.0473382472991943,-5.5575642585754395,-5.559267520904541,3.0
-12.434244155883789,-8.414703369140625,7.226953506469727,7.0
1.2728205919265747,-6.208866119384766,-9.685564041137695,3.0
18.480697631835938,-15.081337928771973,-5.348010063171387,1.0
-8.461925506591797,-25.314960479736328,-3.748997211456299,0.0
3.82914662361145,-9.829055786132812,-13.466421127319336,3.0
9.768775939941406,6.540497303009033,-4.55283784866333,4.0
14.101011276245117,10.423022270202637,-6.798563003540039,5.0
10.996280670166016,4.944701671600342,-5.381676197052002,4.0
4.346722602844238,-15.91507625579834,-12.906460762023926,0.0
6.134713172912598,8.290414810180664,1.218807339668274,5.0
9.795757293701172,5.565297603607178,-1.889283537864685,4.0
5.245629787445068,-22.361698150634766,-6.744938373565674,0.0
1.3501205444335938,-5.269120216369629,-6.522788047790527,3.0
10.5157470703125,9.335538864135742,3.490818500518799,5.0
13.854852676391602,-21.4247989654541,2.069627046585083,1.0
2.6470019817352295,-16.804248809814453,-11.425863265991211,0.0
3.4102001190185547,13.43937873840332,15.581441879272461,8.0
-9.822508811950684,-10.875238418579102,-6.136785984039307,3.0
1.9932966232299805,-7.0381550788879395,16.037899017333984,7.0
3.499309539794922,-22.09670639038086,-4.114038944244385,0.0
-14.472004890441895,7.3081278800964355,18.56772804260254,9.0
-12.392279624938965,8.353878021240234,-1.5909579992294312,6.0
9.324649810791016,24.0089054107666,-4.797022819519043,6.0
-4.077098369598389,7.744007587432861,23.64634132385254,9.0
13.237303733825684,9.964668273925781,0.6067666411399841,5.0
4.11464786529541,2.5940287113189697,-11.014104843139648,4.0
13.291467666625977,24.276744842529297,-10.062366485595703,6.0
-8.783510208129883,6.484312534332275,19.977327346801758,9.0
7.266753673553467,-4.142378807067871,-16.47641372680664,3.0
-3.9580531120300293,21.579708099365234,-10.45651626586914,5.0
-9.042059898376465,5.541647434234619,-5.915149211883545,4.0
-7.897163391113281,-16.82436180114746,2.745931625366211,2.0
7.046459674835205,6.499932289123535,0.8302223086357117,4.0
-7.4379801750183105,13.548375129699707,12.529008865356445,8.0
3.0719261169433594,9.193387985229492,15.771346092224121,7.0
-9.440409660339355,17.414043426513672,16.332517623901367,7.0
12.0350341796875,12.102714538574219,4.193822860717773,5.0
-14.127458572387695,9.282622337341309,15.197270393371582,8.0
-16.85166358947754,4.743125915527344,-7.604741096496582,8.0
7.4110541343688965,10.329452514648438,10.074766159057617,8.0
-3.165384292602539,-6.747100830078125,-4.8613762855529785,2.0
-16.743864059448242,4.496715545654297,-6.392341136932373,6.0
-3.371633529663086,8.195497512817383,22.114168167114258,9.0
-9.455391883850098,-6.515843868255615,-8.813920021057129,3.0
19.51567840576172,-9.441577911376953,-0.4797906279563904,1.0
-10.617262840270996,-15.48685073852539,-18.81795310974121,0.0
7.590816020965576,4.22034215927124,-7.294148921966553,4.0
12.024775505065918,-17.983768463134766,6.938830375671387,1.0
12.264507293701172,15.41964054107666,-0.8186087012290955,5.0
-0.2981418967247009,-0.38031989336013794,8.462305068969727,9.0
-3.2298665046691895,-25.031381607055664,-1.2438868284225464,0.0
-8.4478120803833,11.150291442871094,-5.660086631774902,6.0
8.12608528137207,-7.171996116638184,-14.914558410644531,2.0
-1.1815249919891357,-3.0497632026672363,-14.980514526367188,1.0
8.063435554504395,2.4498157501220703,-22.2072696685791,3.0
-0.010940691456198692,-14.99123764038086,-20.328779220581055,0.0
-0.3986181616783142,19.669832229614258,-3.1420533657073975,6.0
-0.3491356372833252,-23.74195098876953,-7.0483479499816895,0.0
-3.935762882232666,-14.2490873336792,-19.36141586303711,0.0
-15.119070053100586,6.645501136779785,5.815798282623291,8.0
-16.85589027404785,0.4194771647453308,-14.0499267578125,3.0
0.5914168953895569,-7.345732688903809,-0.09018118679523468,2.0
-1.563729166984558,-16.722414016723633,-13.425271034240723,0.0
9.425305366516113,-14.915837287902832,-15.531540870666504,0.0
2.534111261367798,14.218666076660156,-0.5168583393096924,6.0
-15.082159042358398,-18.263601303100586,-12.410964965820312,0.0
-7.605629920959473,-21.999784469604492,-7.855499267578125,0.0
-5.715054512023926,8.045682907104492,-7.797621726989746,4.0
-4.179101943969727,-9.627668380737305,12.399561882019043,7.0
2.7379207611083984,-16.482900619506836,-0.7751349210739136,2.0
6.75634241104126,-4.331203937530518,17.918561935424805,7.0
19.905521392822266,-0.8578102588653564,2.5382936000823975,1.0
-4.444657802581787,1.4675508737564087,22.84296226501465,9.0
-7.781749248504639,10.450169563293457,24.331418991088867,9.0
-6.471269130706787,-9.13093090057373,-14.853944778442383,3.0
-6.587870121002197,-0.39857691526412964,17.960697174072266,9.0
-10.714008331298828,12.330945014953613,2.7696533203125,8.0
2.6823439598083496,11.964710235595703,-10.5457763671875,4.0
12.380714416503906,25.063095092773438,-9.618436813354492,6.0
6.455787658691406,15.313940048217773,3.0242769718170166,6.0
14.341513633728027,22.207897186279297,-4.383855819702148,5.0
-2.402188539505005,-2.37448787689209,-13.620209693908691,3.0
8.13834285736084,6.520608425140381,8.559441566467285,8.0
20.152664184570312,-15.681079864501953,-2.77759051322937,1.0
-6.538308620452881,18.016996383666992,12.114686965942383,8.0
-8.608563423156738,-10.206596374511719,20.504596710205078,7.0
11.440608978271484,-23.096866607666016,3.319967746734619,1.0
-5.598160266876221,-4.306217193603516,-7.835272312164307,3.0
-11.105210304260254,-10.152084350585938,8.767322540283203,7.0
0.4700402617454529,18.90973472595215,-4.719978332519531,6.0
-1.00911545753479,-4.658416748046875,-0.21678125858306885,3.0
-5.273677349090576,7.7769012451171875,-1.2225048542022705,6.0
3.111412763595581,-4.088323593139648,-2.2448692321777344,3.0
-9.618376731872559,10.244803428649902,-7.282493591308594,6.0
-1.7529923915863037,-6.790811061859131,-2.9025142192840576,3.0
-0.33778002858161926,-6.667263031005859,-18.755279541015625,2.0
6.323514938354492,-5.269269943237305,-18.015470504760742,3.0
-0.27879762649536133,-7.177331924438477,-10.417037010192871,2.0
-1.7937477827072144,-4.06326150894165,-5.21052360534668,2.0
-8.732073783874512,-5.223508358001709,6.46195650100708,7.0
-13.662762641906738,8.901983261108398,15.49394416809082,9.0
-21.198652267456055,-4.729341506958008,-4.440988063812256,2.0
-8.082293510437012,-16.52204132080078,5.347266674041748,3.0
-2.1789166927337646,-14.790295600891113,6.775434970855713,2.0
5.10181999206543,-3.536916971206665,17.028724670410156,7.0
8.055312156677246,22.03805923461914,1.0733274221420288,5.0
13.549514770507812,11.334781646728516,-7.814435958862305,5.0
11.734850883483887,7.243068218231201,9.504432678222656,8.0
-13.806777954101562,3.8772292137145996,13.535008430480957,8.0
-10.095037460327148,-3.368567705154419,-2.3536293506622314,2.0
-14.900796890258789,-18.503875732421875,-8.1600341796875,0.0
9.97921371459961,-17.14140510559082,4.904571056365967,1.0
3.5782761573791504,0.844208836555481,-1.9982883930206299,4.0
9.863484382629395,-15.28133773803711,-16.436824798583984,0.0
-9.843138694763184,13.780706405639648,-2.7773983478546143,6.0
-7.072773456573486,-15.055978775024414,-0.6927250623703003,3.0
-11.133707046508789,-6.9680256843566895,20.735248565673828,7.0
14.541990280151367,-10.116655349731445,1.1927855014801025,1.0
20.134485244750977,1.4608036279678345,-3.363166332244873,1.0
15.4696683883667,-19.86183738708496,1.1795952320098877,1.0
0.10924386978149414,4.154225826263428,-3.5706238746643066,4.0
-4.785258769989014,-10.942473411560059,13.45928955078125,7.0
-7.259922981262207,-13.958224296569824,-18.939176559448242,0.0
-9.032906532287598,-7.406445503234863,1.7314112186431885,2.0
-12.225872993469238,2.904040575027466,20.46563148498535,9.0
-21.19282341003418,-6.241398334503174,-7.361736297607422,2.0
-8.488351821899414,-21.836084365844727,-4.531796932220459,0.0
8.923901557922363,10.822892189025879,2.1961517333984375,5.0
-0.15373344719409943,11.543075561523438,1.8870933055877686,6.0
-0.5817946195602417,-17.58340072631836,-15.819384574890137,0.0
-4.04701566696167,12.267464637756348,10.452225685119629,8.0
-16.171716690063477,-0.2125009298324585,7.973524570465088,9.0
-2.729928493499756,14.572648048400879,2.2463603019714355,6.0
-5.839356422424316,-1.4921964406967163,-4.763497352600098,2.0
-12.555246353149414,-17.458921432495117,-14.952041625976562,0.0
-4.702080249786377,-17.043922424316406,-18.977420806884766,0.0
-11.37317180633545,-11.793876647949219,13.002424240112305,7.0
-4.823699474334717,-14.693596839904785,6.05082368850708,2.0
-2.5979504585266113,-17.345991134643555,-10.724860191345215,0.0
-4.850200653076172,2.2302095890045166,-3.838545322418213,4.0
-11.625100135803223,-6.437830448150635,-4.189445972442627,2.0
-2.1342625617980957,-16.696374893188477,-12.033291816711426,0.0
-12.289522171020508,1.2781338691711426,17.455942153930664,9.0
21.969482421875,-4.796619892120361,3.843482494354248,1.0
-8.988765716552734,16.941890716552734,-7.618332386016846,6.0
-8.147337913513184,7.2585062980651855,22.175947189331055,9.0
3.535378932952881,-5.290297031402588,-3.308154344558716,3.0
-7.993880271911621,-15.813774108886719,-13.209877014160156,0.0
-16.32603645324707,-15.875,-13.728606224060059,0.0
-10.04047679901123,-2.196345567703247,-3.7571122646331787,2.0
-16.14883041381836,-16.1346378326416,-13.884112358093262,0.0
12.38904094696045,15.096693992614746,-10.066587448120117,6.0
0.45903894305229187,17.554162979125977,14.344618797302246,8.0
0.2661936581134796,2.3504679203033447,-0.1983649581670761,4.0
0.017858663573861122,-16.478660583496094,-13.160074234008789,0.0
-14.774482727050781,8.110416412353516,9.039839744567871,7.0
-3.5468809604644775,-5.865106105804443,-18.91337013244629,2.0
19.51194190979004,-1.1097314357757568,-5.496936321258545,1.0
-2.099975824356079,4.682835102081299,23.85316276550293,9.0
-14.34278678894043,6.65794563293457,-9.82032299041748,5.0
-2.82218861579895,-14.453611373901367,-1.1239380836486816,2.0
-6.329252243041992,9.634547233581543,-13.280009269714355,4.0
-2.634873867034912,16.339067459106445,10.339138984680176,8.0
6.315178394317627,9.144865989685059,1.3393491506576538,5.0
-1.8234251737594604,-15.398818016052246,6.230036735534668,2.0
-9.951926231384277,3.857343912124634,13.12803840637207,9.0
2.5117154121398926,-10.068262100219727,14.73645305633545,7.0
2.1062047481536865,4.023108005523682,14.129880905151367,9.0
-13.588082313537598,-6.997820854187012,-6.268200874328613,2.0
-10.637024879455566,8.952452659606934,22.8509464263916,9.0
0.16125760972499847,-8.064552307128906,15.29800796508789,7.0
-6.0759806632995605,6.065166473388672,-11.569061279296875,4.0
-10.372961044311523,6.676939010620117,14.912528038024902,9.0
-13.509092330932617,-7.272837162017822,-3.525059700012207,3.0
-0.9270330667495728,-18.79032325744629,2.7008681297302246,2.0
1.3897393941879272,17.593900680541992,16.484210968017578,7.0
1.7071715593338013,-4.0556960105896,-16.28017234802246,3.0
7.237826824188232,21.604032516479492,-3.5573835372924805,6.0
-9.833096504211426,-10.612878799438477,0.1021169126033783,3.0
2.8702876567840576,19.147098541259766,3.3497631549835205,6.0
-13.356221199035645,13.44456958770752,2.8238108158111572,8.0
5.42161226272583,3.9346673488616943,8.393962860107422,8.0
-10.518064498901367,-2.261535882949829,-12.971513748168945,3.0
-7.011311054229736,11.8402681350708,17.675745010375977,7.0
-10.470215797424316,-13.524052619934082,-18.513729095458984,0.0
0.3864695131778717,1.6105501651763916,19.083494186401367,9.0
-5.501668453216553,-9.69943904876709,3.730341672897339,2.0
-12.893940925598145,-8.174739837646484,7.80828857421875,7.0
3.618361234664917,6.236203193664551,20.74159812927246,9.0
-14.845538139343262,-15.86793041229248,-15.804495811462402,0.0
16.610206604003906,9.397104263305664,-4.430588722229004,5.0
3.457026243209839,4.036350727081299,-8.06925106048584,4.0
1.5845545530319214,19.257673263549805,4.066407680511475,5.0
8.468117713928223,16.511001586914062,10.865592002868652,8.0
3.4281888008117676,6.724217414855957,-11.40490436553955,4.0
-7.192196846008301,-6.131295680999756,-3.0506138801574707,3.0
-15.575470924377441,-0.930303156375885,-12.60371208190918,3.0
20.080347061157227,-0.7433100938796997,2.1370198726654053,1.0
-6.097806930541992,-12.981210708618164,17.21000099182129,7.0
6.010280609130859,4.256836414337158,12.753995895385742,8.0
-5.183680534362793,-1.5494751930236816,16.650760650634766,9.0
3.823542833328247,-8.813255310058594,19.333059310913086,7.0
8.018274307250977,22.232194900512695,-12.325695991516113,6.0
-2.1326282024383545,-19.232707977294922,7.919405460357666,2.0
14.369729995727539,-8.865984916687012,2.7168872356414795,1.0
-4.214476585388184,-10.922943115234375,11.07292652130127,7.0
-4.338717460632324,-25.666370391845703,-3.052426338195801,0.0
11.914396286010742,15.514740943908691,-0.037441451102495193,5.0
12.792816162109375,22.84760093688965,-7.3399200439453125,6.0
-0.006945611443370581,13.113351821899414,2.9761922359466553,5.0
-5.757996082305908,-8.123236656188965,-16.316679000854492,2.0
-1.6821542978286743,6.784414291381836,11.28118896484375,9.0
-4.996322154998779,9.523272514343262,0.33749791979789734,5.0
11.77788257598877,2.356658458709717,-17.063894271850586,4.0
-3.680083751678467,9.691522598266602,-4.272958755493164,6.0
-3.4086272716522217,-17.87870979309082,5.2419257164001465,2.0
-0.7036115527153015,-18.690465927124023,2.9343583583831787,2.0
1.2003304958343506,-10.252284049987793,0.8779062628746033,2.0
3.9563751220703125,3.465406894683838,18.348100662231445,9.0
-14.613746643066406,-15.917359352111816,-13.38054084777832,0.0
-14.609122276306152,-5.8647332191467285,5.139716148376465,7.0
-5.808446884155273,14.504636764526367,17.81429672241211,7.0
5.429843902587891,-10.302297592163086,-11.2088041305542,2.0
-4.296630382537842,-15.883646965026855,-2.2240824699401855,2.0
5.0754547119140625,23.618398666381836,-6.492545127868652,6.0
-0.08808872848749161,-5.582133769989014,-6.4761247634887695,3.0
-6.740789890289307,4.018861293792725,-4.04079008102417,4.0
-2.6709115505218506,-10.09212875366211,-7.081423282623291,2.0
-5.233100414276123,-14.666800498962402,-18.596675872802734,0.0
17.281888961791992,13.379551887512207,-3.735795259475708,5.0
0.2114103138446808,2.8783469200134277,21.523876190185547,9.0
-8.110719680786133,12.994388580322266,-2.9731154441833496,6.0
-11.311049461364746,-2.9887912273406982,-3.6641123294830322,2.0
22.375810623168945,0.17110243439674377,-5.996504306793213,1.0
-6.966719150543213,2.5539140701293945,23.360252380371094,9.0
0.6408780813217163,-21.23113441467285,-4.561337471008301,0.0
-1.0650932788848877,14.130204200744629,-3.7126004695892334,6.0
-1.6131855249404907,-26.3074893951416,-4.103422164916992,0.0
11.458545684814453,-0.13127796351909637,-20.106090545654297,4.0
-8.68899154663086,18.408353805541992,5.502474308013916,8.0
0.3031122088432312,4.026885032653809,-4.589977264404297,4.0
-6.764562129974365,-7.855823040008545,-4.269005298614502,3.0
14.074859619140625,-16.841638565063477,5.249748706817627,1.0
15.788250923156738,14.609130859375,-4.175745010375977,5.0
-5.021075248718262,8.727177619934082,-12.138606071472168,4.0
-5.596338748931885,-0.820805013179779,-11.693988800048828,2.0
4.017904758453369,3.8052148818969727,18.667335510253906,9.0
3.340331554412842,11.71635913848877,3.6069271564483643,5.0
-1.654084324836731,-5.257796764373779,9.487085342407227,7.0
5.875827312469482,-13.624134063720703,5.285560607910156,3.0
18.81206512451172,2.3373258113861084,-1.1206626892089844,1.0
13.14216136932373,17.68563461303711,-5.123202323913574,5.0
-0.13473084568977356,3.0518417358398438,-18.921451568603516,4.0
16.960182189941406,13.377140998840332,-3.4975106716156006,5.0
-12.951144218444824,-5.284678936004639,-10.018474578857422,3.0
5.126500606536865,-5.914880752563477,20.90024757385254,7.0
4.843799591064453,-7.144360542297363,-4.8473429679870605,3.0
8.184738159179688,12.787652969360352,12.258499145507812,8.0
0.8716096878051758,11.77273178100586,1.5109891891479492,6.0
4.029426574707031,-18.690404891967773,2.2819955348968506,2.0
8.714949607849121,11.1760892868042,-6.014547348022461,4.0
0.664570689201355,14.337383270263672,2.9993479251861572,6.0
14.40693473815918,-2.392177104949951,-2.619447708129883,1.0
12.079802513122559,-16.864572525024414,-2.9377355575561523,1.0
8.021370887756348,2.9300968647003174,-12.199466705322266,4.0
-11.051278114318848,-22.915449142456055,-7.4349493980407715,0.0
0.9949154853820801,-22.719654083251953,-3.437985897064209,0.0
-4.130852222442627,13.89608383178711,4.0238542556762695,5.0
0.021463723853230476,9.380793571472168,10.926375389099121,8.0
-2.5077340602874756,19.78533172607422,-9.35682487487793,6.0
-9.716351509094238,-6.320190906524658,12.388683319091797,7.0
2.6957826614379883,4.488749980926514,-1.9757609367370605,4.0
-13.169382095336914,-12.242581367492676,-5.327596187591553,2.0
6.082156658172607,15.086222648620605,9.799711227416992,8.0
0.07742747664451599,-24.748706817626953,-2.230057716369629,0.0
-3.1380181312561035,-10.80013656616211,-0.7472603917121887,2.0
-6.071658611297607,12.892172813415527,-5.040213108062744,5.0
13.331503868103027,4.364871978759766,-5.284575939178467,4.0
-14.263762474060059,8.107503890991211,5.7602386474609375,8.0
4.542939186096191,-14.929622650146484,4.938320636749268,3.0
1.8153506517410278,-18.879728317260742,-9.53348445892334,0.0
7.694379806518555,18.417858123779297,-13.72702407836914,6.0
-7.605841159820557,6.6237640380859375,-9.190059661865234,4.0
-11.362776756286621,15.671548843383789,7.594318389892578,8.0
11.267342567443848,18.89224624633789,1.9308874607086182,6.0
8.485063552856445,1.3099777698516846,-21.3638858795166,4.0
20.211589813232422,2.843210220336914,-2.4747607707977295,1.0
-10.328842163085938,16.435392379760742,7.190080642700195,8.0
22.151823043823242,-10.502299308776855,0.3277643918991089,1.0
8.998494148254395,3.614129066467285,-10.914759635925293,5.0
4.2590436935424805,13.239086151123047,-11.92612361907959,4.0
-3.74888014793396,9.263526916503906,24.007919311523438,9.0
1.425326943397522,3.6717922687530518,-6.623546600341797,4.0
0.000985461170785129,-11.902115821838379,0.9913235902786255,3.0
-20.150609970092773,-7.93246603012085,-10.103289604187012,2.0
-3.7492947578430176,-25.976093292236328,-4.130307674407959,0.0
5.401224613189697,23.044429779052734,0.3180537521839142,5.0
-3.7188291549682617,-16.022409439086914,-12.889373779296875,0.0
-11.269208908081055,-4.534206867218018,11.600810050964355,7.0
-1.704363465309143,2.340090036392212,17.183443069458008,9.0
0.1709967851638794,-7.356924533843994,-6.026667594909668,2.0
-8.424920082092285,6.115324020385742,23.83038902282715,9.0
-1.3089382648468018,10.54250717163086,9.7574462890625,8.0
-11.785006523132324,4.2606892585754395,21.916616439819336,9.0
-4.081814765930176,16.371597290039062,-7.945486545562744,6.0
-16.484722137451172,4.213956832885742,-7.018232345581055,5.0
0.07788745313882828,-17.263513565063477,5.232041358947754,2.0
1.0020376443862915,5.334629058837891,-18.97527313232422,4.0
-3.1427884101867676,5.20820951461792,-8.627336502075195,4.0
7.254830360412598,20.0253963470459,0.5085242390632629,6.0
8.285484313964844,2.9856643676757812,-12.046613693237305,4.0
-2.734017848968506,18.267967224121094,14.769304275512695,8.0
4.865085124969482,3.3281190395355225,-5.2143683433532715,4.0
18.171566009521484,-19.062013626098633,-3.2652394771575928,1.0
-6.728340148925781,-4.680574417114258,6.41388463973999,7.0
3.9492557048797607,14.248156547546387,-8.890188217163086,5.0
7.9056220054626465,15.864018440246582,13.645960807800293,8.0
1.3731064796447754,11.43285846710205,22.437152862548828,9.0
1.8981159925460815,17.249828338623047,-3.4714016914367676,5.0
-4.316245079040527,2.0466010570526123,6.757824897766113,9.0
9.529800415039062,6.8395819664001465,-14.898317337036133,3.0
-10.045768737792969,4.394756317138672,-16.417451858520508,2.0
11.497175216674805,17.150352478027344,-9.586628913879395,5.0
-1.4036442041397095,17.374666213989258,12.182554244995117,8.0
